ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,71,765,942.0,793.0,1.0,1.2194489967410196,0.8166071307159037,1.0,0.5588020452885317,0.6324755987037007,42.219499294412444,42.720018726587654,10.816653826391969,4.469154337924794,4.123105625617661,24.684158732022695,24.368837302622776,36.17960981097231,123.28600000000006,0.9026548672566372,941.5294117647059,794.2640522875816,0,71
1,72,624,385.0,815.0,1.0,1.4522782025666858,0.9102910093192843,1.0,0.5473684210526316,0.6812528726337209,44.38908850001234,42.190046219457976,8.94427190999916,3.9265859417090914,3.605551275463989,18.177070235682677,18.37570364947876,34.46903833291468,107.28600000000006,0.9614791987673342,383.5544871794872,813.0785256410256,0,72
1,73,604,748.0,822.0,1.0,1.345208052655247,0.748477223536539,1.0,0.5592592592592592,0.4023013894332765,37.923313990500255,35.510561809129406,8.602325267042627,3.283640008347197,2.8284271247461903,27.2022665002807,25.149243784299955,-13.592311537849499,137.35600000000002,0.7655259822560203,742.3112582781457,822.4122516556291,0,73
1,74,901,869.0,803.0,1.0,3.401155648340585,0.9622316767807229,1.0,0.2395002658160553,0.24823923707206985,85.13506108697075,83.73768566183328,7.810249675906654,2.973968855546981,2.8284271247461903,24.657279683406074,23.176478313957613,28.402212019942404,213.56599999999978,0.5826058842547689,863.2807991120977,805.5260821309656,0,74
1,75,796,489.0,832.0,1.0,2.646083697465023,0.9580832779832018,1.0,0.4652250146113384,0.34888788816101285,70.34124410068796,58.137767414994535,8.0,3.1709000180317046,3.0,22.360679774997898,20.15205226202239,-10.815535246161096,169.3239999999998,0.6414182111200645,508.08793969849245,827.9095477386935,0,75
1,76,792,84.0,838.0,1.0,1.7361598727799301,0.940718342471868,1.0,0.6041189931350115,0.5025153429641536,56.011702871795016,56.142675390472796,10.04987562112089,3.987649659687983,3.605551275463989,21.241607339204375,18.998538822778514,-1.8546072057440446,140.73199999999997,0.8959276018099548,79.64646464646465,836.9772727272727,0,76
1,77,820,425.0,866.0,1.0,1.6472508227516711,0.8679196945559711,1.0,0.5466666666666666,0.378115319037428,52.508582401587056,53.31041174104736,8.246211251235321,3.5119846556964127,3.1622776601683795,27.353873418454565,26.08125146579536,7.343247709229786,165.08199999999988,0.7199297629499561,424.32682926829267,861.6378048780488,0,77
1,78,371,918.0,877.0,1.0,2.1379731598595795,0.9584403045196676,1.0,0.3626588465298143,0.44560636212203036,43.22300638418871,41.72529209005013,5.830951894845301,2.586943852359071,2.23606797749979,12.394539740733231,12.331227737393498,39.53413778836678,102.28600000000006,0.8833333333333333,914.4851752021564,873.1239892183288,0,78
1,79,335,673.0,864.0,1.0,1.7891589045746874,0.9218561046362544,1.0,0.469187675070028,0.4766935164637819,36.45136796760361,35.11409973215888,6.0,2.592340436694637,2.23606797749979,14.862705002791383,14.126084291473989,68.89703424242029,93.97400000000005,0.8292079207920792,675.8805970149253,865.9522388059702,0,79
1,80,2169,205.0,883.0,1.0,1.7959260012116351,0.8800990799547245,1.0,0.4348436246992783,0.36008592649408233,89.85998763084194,87.55569655939013,17.46424919657298,5.963217918758993,5.0,48.761049728342044,42.66462971261808,69.92685367730142,275.1259999999993,0.7291981845688351,199.10465652374367,873.8621484555094,0,80
1,81,550,855.0,884.0,1.0,1.7469763896257993,0.9310121225891497,1.0,0.467687074829932,0.5259881604972919,46.46457596806799,42.720018726587654,8.48528137423857,3.362190186942428,3.08113883008419,17.402974438678715,16.95902458490892,63.15883788093864,114.63000000000005,0.88,858.3018181818181,890.82,0,81
1,82,757,116.0,914.0,1.0,1.6835182783869649,0.8550424601557681,1.0,0.46498771498771496,0.4288163945360437,50.559559333035196,44.64302857109943,9.219544457292887,3.5370965201443454,3.1622776601683795,28.637643104623685,26.21806357699899,-62.844742807503785,148.94199999999998,0.7178757705073494,109.3778071334214,919.6274768824306,0,82
